word_1,word_2,n_o_occurences
account,stock,2
account,stop,2
account,stor,5
account,submit,2
account,subscrib,7
account,success,1
account,suit,4
account,sum,11
account,support,1
account,sur,1
account,surpr,1
account,survey,1
account,system,8
account,tak,8
account,tax,22
account,team,5
account,technolog,3
account,temp,6
account,ten,2
account,term,3
account,text,1
account,thank,16
account,theref,7
account,third,13
account,though,2
account,thousand,3
account,three,1
account,thu,2
account,tim,11
account,tip,1
account,togeth,7
account,top,1
account,tot,4
account,trac,1
account,track,1
account,traff,2
account,transact,22
account,transf,33
account,transfer,6
account,travel,8
account,tru,2
account,trust,10
account,try,1
account,turn,4
account,two,3
account,ultim,1
account,understand,2
account,unit,1
account,unless,1
account,unsubscrib,1
account,upd,38
account,upon,8
account,urg,3
account,vac,1
account,valid,4
account,valu,14
account,vary,2
account,ver,19
account,via,1
account,view,17
account,vis,1
account,visit,6
account,wait,2
account,want,5
account,way,8
account,web,1
account,websit,3
account,week,2
account,wel,8
account,west,5
account,wheth,1
account,whos,5
account,wif,6
account,wish,4
account,within,14
account,without,11
account,work,10
account,world,2
account,worldwid,1
account,writ,3
account,wrong,3
account,www,9
account,yahoo,1
account,year,2
account,york,3
achiev,achiev,36
achiev,act,1
achiev,allow,4
achiev,anyon,1
achiev,ass,10
achiev,assist,1
achiev,away,2
achiev,becom,2
achiev,bet,1
achiev,build,1
achiev,busy,5
achiev,cash,1
achiev,ceo,3
achiev,challeng,1
achiev,charg,1
achiev,cli,3
achiev,collect,2
achiev,commit,1
achiev,commun,1
achiev,company,13
achiev,complet,1
achiev,consid,1
achiev,consist,1
achiev,contain,2
achiev,continu,1
achiev,cost,4
achiev,country,1
achiev,cre,5
achiev,cum,2
achiev,day,1
achiev,demand,1
achiev,desir,1
achiev,digit,1
achiev,don,1
achiev,doubl,1
achiev,driv,1
achiev,easy,1
achiev,elect,1
achiev,electron,1
achiev,enco,1
achiev,enh,1
achiev,est,1
achiev,estim,2
achiev,exampl,7
achiev,exceiv,2
achiev,exclud,2
achiev,execut,1
achiev,exerc,2
achiev,expand,2
achiev,expect,1
achiev,expery,1
achiev,extrem,3
achiev,fail,1
achiev,feel,1
achiev,fin,2
achiev,flow,2
achiev,follow,2
achiev,formul,3
achiev,found,2
achiev,fre,2
achiev,fut,2
achiev,gain,2
achiev,get,2
achiev,giv,9
achiev,goal,7
achiev,going,1
achiev,got,2
achiev,gre,6
achiev,grow,1
achiev,hap,4
achiev,happy,1
achiev,hard,1
achiev,help,2
achiev,high,3
achiev,honest,1
achiev,http,1
achiev,idea,2
achiev,import,1
achiev,improv,1
achiev,ind,2
achiev,individ,1
achiev,innov,2
achiev,john,5
achiev,join,2
achiev,keep,3
achiev,larg,2
achiev,largest,1
achiev,learn,2
achiev,level,3
achiev,lif,1
achiev,light,1
achiev,lik,3
achiev,liv,1
achiev,lst,1
achiev,ltd,2
achiev,maj,1
achiev,mak,1
achiev,man,4
achiev,many,1
achiev,market,1
achiev,med,1
achiev,memb,1
achiev,min,2
achiev,mind,1
achiev,month,1
achiev,much,1
achiev,nat,3
achiev,nee,9
achiev,net,2
achiev,nev,1
achiev,new,5
achiev,noth,1
achiev,object,1
achiev,opt,2
achiev,org,2
achiev,part,2
achiev,partn,2
achiev,pen,1
achiev,peopl,1
achiev,perfect,9
achiev,perform,3
achiev,person,1
achiev,plan,3
achiev,pleas,1
achiev,point,1
achiev,pop,5
achiev,posit,1
achiev,pot,1
achiev,pow,1
achiev,prem,1
achiev,produc,1
achiev,profess,1
achiev,project,3
achiev,quest,1
achiev,reduc,2
achiev,rel,1
achiev,rememb,3
achiev,report,1
achiev,repres,1
achiev,requir,1
achiev,result,11
achiev,return,1
achiev,risk,1
achiev,saf,1
achiev,said,2
achiev,see,1
achiev,sel,1
achiev,sens,1
achiev,serv,1
achiev,simpl,1
achiev,simply,1
achiev,siz,1
achiev,stag,1
achiev,standard,1
achiev,start,1
achiev,stat,6
achiev,stock,1
achiev,strategic,5
achiev,strategies,1
achiev,success,3
achiev,target,4
achiev,techn,2
achiev,think,2
achiev,tim,9
achiev,ton,2
achiev,tool,1
achiev,trad,1
achiev,try,1
achiev,two,1
achiev,unsubscrib,1
achiev,valu,2
achiev,vis,6
achiev,welcom,2
achiev,word,2
achiev,work,1
acquir,acquir,22
acquir,addit,3
acquir,advert,2
acquir,agr,8
acquir,among,2
acquir,annount,4
acquir,area,1
acquir,asset,1
acquir,assist,1
acquir,begin,1
acquir,best,1
acquir,bet,1
acquir,board,1
acquir,build,1
acquir,busy,14
acquir,californ,2
acquir,cam,2
acquir,chang,1
acquir,city,2
acquir,class,1
acquir,clos,2
acquir,company,18
acquir,competit,2
acquir,condit,8
acquir,consid,2
acquir,consist,4
acquir,corp,5
acquir,cur,2
acquir,deal,1
acquir,deposit,1
acquir,develop,10
acquir,direct,1
acquir,distribut,2
acquir,divers,1
acquir,econom,8
acquir,educ,1
acquir,els,1
acquir,enco,1
acquir,ent,7
acquir,equ,2
acquir,everyth,1
acquir,exceiv,1
acquir,expand,2
acquir,expert,4
acquir,expl,1
acquir,feel,1
acquir,find,2
acquir,first,1
acquir,flo,1
acquir,found,2
acquir,fund,4
acquir,fut,7
acquir,gas,1
acquir,glob,1
acquir,govern,1
acquir,group,3
acquir,hard,1
acquir,high,3
acquir,hold,1
acquir,howev,2
acquir,hum,1
acquir,ident,1
acquir,imposs,1
acquir,ind,4
acquir,independ,4
acquir,industry,3
acquir,innov,2
acquir,int,11
acquir,intend,1
acquir,interest,7
acquir,invest,5
acquir,issu,2
acquir,land,4
acquir,lead,2
acquir,leav,1
acquir,less,1
acquir,lif,1
acquir,lik,2
acquir,list,3
acquir,loc,1
acquir,lov,1
acquir,mak,1
acquir,man,2
acquir,med,5
acquir,memb,2
acquir,method,3
acquir,mil,2
acquir,min,1
acquir,mobl,2
acquir,money,1
acquir,nam,3
acquir,nat,1
acquir,new,4
acquir,oil,1
acquir,opportun,1
acquir,otc,1
acquir,outstand,2
acquir,paid,3
acquir,part,1
acquir,party,2
acquir,peopl,1
acquir,perform,3
acquir,pleas,3
acquir,point,1
acquir,pop,5
acquir,posit,3
acquir,post,2
acquir,prim,1
acquir,print,1
acquir,produc,1
acquir,project,16
acquir,property,1
acquir,prov,2
acquir,provid,2
acquir,publ,1
acquir,put,3
acquir,reason,4
acquir,rec,2
acquir,regard,4
acquir,report,1
acquir,result,2
acquir,revenu,1
acquir,right,2
acquir,sal,2
acquir,sec,6
acquir,sel,2
acquir,serv,5
acquir,shar,4
acquir,solv,2
acquir,spec,10
acquir,subsidy,5
acquir,survey,4
acquir,technolog,3
acquir,term,2
acquir,theref,1
acquir,thousand,2
acquir,titl,1
acquir,today,3
acquir,top,2
acquir,tot,2
acquir,transf,2
acquir,tre,1
acquir,tri,2
acquir,turn,1
acquir,two,2
acquir,understood,1
acquir,unit,1
acquir,valu,1
acquir,vent,1
acquir,wait,1
acquir,watch,3
acquir,whol,3
acquir,within,1
acquir,word,1
acquir,work,2
acquir,world,1
acquir,wrong,1
acquir,year,1
acquisit,access,2
acquisit,acquisit,26
acquisit,addit,3
acquisit,adv,2
acquisit,advert,2
acquisit,aggress,1
acquisit,agr,4
acquisit,agree,2
acquisit,already,1
acquisit,annount,6
acquisit,art,1
acquisit,asset,1
acquisit,avail,2
acquisit,bank,1
acquisit,bas,1
acquisit,begin,1
acquisit,build,1
acquisit,busy,3
acquisit,buy,4
acquisit,capit,2
acquisit,ceo,5
acquisit,chin,2
acquisit,common,2
acquisit,company,6
acquisit,comply,1
acquisit,continu,1
acquisit,corp,2
acquisit,cov,2
acquisit,cur,2
acquisit,cut,1
acquisit,dat,4
acquisit,databas,1
acquisit,day,2
acquisit,detail,1
acquisit,develop,4
acquisit,digit,2
acquisit,distribut,5
acquisit,docu,1
acquisit,edg,2
acquisit,ent,2
acquisit,entir,1
acquisit,etc,1
acquisit,execut,1
acquisit,expand,2
acquisit,expect,1
acquisit,expery,1
acquisit,expl,1
acquisit,extend,2
acquisit,facil,1
acquisit,fav,2
acquisit,fin,5
acquisit,first,5
acquisit,focus,2
acquisit,follow,1
acquisit,form,1
acquisit,giv,1
acquisit,glob,1
acquisit,group,3
acquisit,grow,5
acquisit,heal,2
acquisit,help,1
acquisit,high,1
acquisit,hom,2
acquisit,host,1
acquisit,hous,2
acquisit,impact,1
acquisit,improv,2
acquisit,industry,2
acquisit,inform,5
acquisit,innov,1
acquisit,ins,1
acquisit,int,10
acquisit,invest,3
acquisit,issu,3
acquisit,john,5
acquisit,joint,5
acquisit,july,2
acquisit,jun,1
acquisit,key,2
acquisit,land,2
acquisit,less,1
acquisit,lif,5
acquisit,limit,2
acquisit,llc,1
acquisit,lst,2
acquisit,maj,4
acquisit,mak,1
acquisit,man,3
acquisit,manufact,1
acquisit,med,6
acquisit,meet,2
acquisit,met,4
acquisit,mil,1
acquisit,min,3
acquisit,model,1
acquisit,mortg,1
acquisit,nat,1
acquisit,negoty,3
acquisit,new,4
acquisit,newslet,2
acquisit,non,1
acquisit,numb,2
acquisit,oil,2
acquisit,opt,1
acquisit,ord,1
acquisit,otc,1
acquisit,partn,3
acquisit,party,2
acquisit,per,2
acquisit,person,1
acquisit,pick,2
acquisit,plan,4
acquisit,posit,1
acquisit,poss,2
acquisit,pow,1
acquisit,prep,2
acquisit,press,2
acquisit,proc,3
acquisit,produc,6
acquisit,profil,1
acquisit,program,2
acquisit,property,1
acquisit,provid,7
acquisit,qual,1
acquisit,quest,3
acquisit,rapid,2
acquisit,rat,2
acquisit,reach,1
acquisit,rec,1
acquisit,reg,4
acquisit,releas,2
acquisit,resourc,1
acquisit,retail,1
acquisit,revenu,2
acquisit,sec,1
acquisit,sect,1
acquisit,seek,1
acquisit,serv,2
acquisit,shar,8
acquisit,sharehold,5
acquisit,sheet,2
acquisit,sign,2
acquisit,sit,2
acquisit,spec,2
acquisit,star,2
acquisit,stat,6
acquisit,stor,1
acquisit,street,1
acquisit,subscrib,2
acquisit,symbol,1
acquisit,talk,1
acquisit,target,2
acquisit,team,2
acquisit,technolog,2
acquisit,tim,2
acquisit,titl,2
acquisit,top,1
acquisit,trend,1
acquisit,two,2
acquisit,upon,3
acquisit,valu,3
acquisit,vent,5
acquisit,via,1
acquisit,vis,1
acquisit,wel,1
acquisit,within,3
acquisit,work,1
acquisit,year,1
acrob,adob,128
acrob,design,8
acrob,draw,6
acrob,edit,4
acrob,email,1
acrob,list,4
acrob,opt,1
acrob,prem,4
acrob,premy,31
acrob,pro,38
acrob,profess,21
acrob,review,8
acrob,serv,8
acrob,softw,27
acrob,spec,1
acrob,suit,2
acrob,titl,4
acrob,view,4
acrob,window,12
acrob,writ,4
across,access,1
across,across,4
across,advert,1
across,americ,1
across,away,1
across,back,1
across,bank,1
across,bet,2
across,book,1
across,brok,2
across,busy,2
across,cam,3
across,challeng,1
across,chin,1
across,cle,1
across,contact,2
across,contain,1
across,cost,1
across,country,2
across,credit,1
across,databas,2
across,deal,1
across,easy,1
across,email,4
across,estim,1
across,every,1
across,exampl,2
across,expand,2
across,expend,1
across,extend,1
across,facil,1
across,fact,2
across,first,1
across,foc,2
across,fund,1
across,gam,4
across,giv,2
across,group,2
across,head,1
across,hop,1
across,imposs,2
across,ind,1
across,industry,3
across,internet,2
across,larg,1
across,list,2
across,littl,1
across,liv,1
across,long,1
across,look,3
across,mak,1
across,market,2
across,mil,2
across,money,3
across,movy,1
across,nat,1
across,nee,1
across,onlin,2
across,origin,1
across,pap,1
across,peopl,2
across,predict,2
across,produc,1
across,prohibit,1
across,publ,1
across,purchas,2
across,put,1
across,rac,1
across,rat,2
across,receiv,2
across,record,2
across,regard,1
across,rel,1
across,research,1
across,respect,1
across,seg,1
across,serv,1
across,stag,2
across,stat,5
across,story,2
across,success,1
across,suggest,1
across,tel,1
across,tim,2
across,took,1
across,toward,1
across,unit,2
across,won,1
across,world,1
across,year,1
across,zon,1
act,acc,2
act,acceiv,2
act,access,2
act,accord,1
act,account,18
act,achiev,1
act,act,360
act,addit,2
act,address,2
act,admin,3
act,adv,3
act,advert,7
act,affect,7
act,ago,1
act,agr,2
act,agree,1
act,aim,1
act,air,1
act,allow,5
act,already,6
act,although,1
act,alway,1
act,among,1
act,anoth,4
act,answ,1
act,anticip,30
act,anyon,4
act,anywh,2
act,apolog,1
act,appear,1
act,apply,2
act,approv,1
act,approxim,1
act,area,1
act,art,5
act,ask,2
act,assist,1
act,attempt,2
act,auth,4
act,bank,1
act,bas,1
act,becom,1
act,behalf,1
act,behind,1
act,believ,10
act,best,6
act,bet,1
act,biggest,1
act,bil,3
act,bon,1
act,book,2
act,bottom,1
act,box,1
act,brand,3
act,break,1
act,build,1
act,burn,2
act,busy,15
act,buy,3
act,cal,4
act,cam,1
act,cap,9
act,capit,1
act,car,2
act,card,9
act,caus,40
act,cent,10
act,certain,23
act,chant,1
act,charg,1
act,chat,4
act,cheap,2
act,check,1
act,chin,5
act,claim,1
act,clear,2
act,cli,2
act,click,10
act,cod,1
act,colleg,1
act,commerc,6
act,commit,4
act,commun,1
act,comp,4
act,company,17
act,competit,2
act,complet,4
act,comply,8
act,comput,4
act,concern,4
act,conclud,4
act,condit,2
act,conduc,2
act,congress,1
act,connect,4
act,consid,2
act,consist,1
act,construct,1
act,consult,2
act,contact,7
act,contain,4
act,continu,1
act,contract,3
act,control,5
act,conveny,1
act,cop,2
act,corp,1
act,cost,2
act,cours,4
act,cre,4
act,cur,7
act,custom,1
act,databas,1
act,day,2
act,deal,2
act,debt,2
act,decid,8
act,deposit,2
act,design,4
act,detail,2
act,develop,4
act,diff,38
act,dilig,4
act,direct,1
act,disclos,6
act,discov,1
act,discovery,2
act,discuss,22
act,distribut,2
act,divers,2
act,docu,1
act,doll,2
act,doubl,1
act,download,7
act,due,3
act,ear,1
act,easy,1
act,econom,3
act,educ,2
act,eith,5
act,electron,4
act,email,6
act,energy,1
act,ens,3
act,ent,1
act,environ,1
act,espec,2
act,est,2
act,estim,2
act,every,3
act,everyon,1
act,exampl,1
act,exchang,63
act,exclud,6
act,execut,2
act,exerc,2
act,expand,3
act,expect,32
act,express,24
act,extr,3
act,extract,4
act,extrem,2
act,fac,1
act,facil,1
act,fact,16
act,famy,2
act,far,1
act,fast,6
act,fat,3
act,fee,6
act,feel,3
act,fil,1
act,fin,16
act,find,7
act,flo,1
act,follow,3
act,formul,3
act,forward,34
act,found,1
act,fre,9
act,ful,5
act,fund,2
act,fut,6
act,gam,1
act,gen,4
act,get,7
act,giv,1
act,glob,2
act,goal,1
act,got,1
act,govern,2
act,grant,2
act,graph,1
act,gre,2
act,group,3
act,grow,2
act,guid,3
act,head,1
act,heal,4
act,hear,1
act,heard,1
act,held,1
act,hello,1
act,help,3
act,hent,1
act,high,6
act,hom,7
act,hon,1
act,host,1
act,hot,1
act,hotmail,1
act,hour,4
act,http,9
act,ide,1
act,idea,1
act,ident,24
act,ign,1
act,imagin,2
act,immedy,2
act,import,9
act,includ,12
act,incom,2
act,ind,25
act,individ,2
act,inform,15
act,ins,2
act,instal,1
act,instruct,1
act,int,2
act,intend,5
act,intern,2
act,internet,6
act,introduc,1
act,invest,23
act,investig,1
act,involv,22
act,issu,1
act,job,2
act,judg,1
act,july,1
act,jun,1
act,keep,3
act,kept,1
act,key,1
act,kind,4
act,know,1
act,known,1
act,lab,3
act,lack,2
act,lak,1
act,land,2
act,last,2
act,lat,1
act,latest,1
act,law,4
act,lead,1
act,learn,3
act,leg,7
act,level,1
act,liabl,3
act,lif,5
act,lik,2
act,limit,6
act,lin,1
act,link,6
act,list,6
act,littl,1
act,liv,2
act,loc,9
act,log,1
act,long,3
act,look,31
act,los,1
act,loss,6
act,lov,2
act,mail,10
act,mailbox,2
act,maintain,4
act,mak,2
act,man,4
act,many,14
act,mark,3
act,market,4
act,mass,2
act,mast,1
act,mat,32
act,mean,37
act,meas,3
act,med,2
act,mer,1
act,mess,2
act,microsoft,1
act,might,25
act,mil,7
act,min,4
act,minim,1
act,minut,2
act,miss,1
act,mobl,1
act,mod,3
act,model,1
act,mom,1
act,mon,1
act,money,4
act,monit,1
act,month,3
act,mot,1
act,moth,2
act,mov,1
act,nat,1
act,nee,3
act,net,3
act,nev,1
act,new,6
act,newslet,1
act,next,1
act,non,3
act,norm,1
act,numb,21
act,occ,23
act,oil,4
act,old,1
act,onlin,4
act,opin,2
act,ord,7
act,org,10
act,origin,1
act,outsid,2
act,pag,2
act,paid,2
act,part,3
act,party,1
act,pass,1
act,past,2
act,pay,5
act,peopl,7
act,per,1
act,perc,1
act,perfect,1
act,perform,6
act,perm,1
act,person,2
act,phon,1
act,pick,1
act,plan,4
act,play,1
act,pleas,12
act,plu,2
act,point,1
act,policy,1
act,polit,1
act,popul,1
act,posit,12
act,poss,3
act,post,1
act,pot,1
act,pow,2
act,pract,3
act,prem,3
act,pres,25
act,presid,2
act,press,1
act,pri,9
act,pric,1
act,priv,23
act,prob,1
act,process,9
act,produc,10
act,profess,4
act,profil,2
act,profit,3
act,program,1
act,prohibit,1
act,project,19
act,promot,3
act,property,4
act,propos,2
act,prospect,1
act,protect,4
act,prov,1
act,provid,15
act,purpos,4
act,quest,5
act,quick,1
act,rang,1
act,rat,2
act,read,6
act,ready,2
act,real,5
act,reason,3
act,rec,6
act,receipt,5
act,receiv,6
act,record,5
act,reform,18
act,refus,3
act,reg,14
act,regard,4
act,regul,4
act,rel,6
act,remov,2
act,report,11
act,repres,2
act,request,2
act,resid,1
act,resourc,8
act,respect,3
act,rest,1
act,result,46
act,review,3
act,rich,3
act,right,1
act,risk,42
act,rom,1
act,saf,6
act,sal,1
act,san,1
act,sav,1
act,say,4
act,search,1
act,sec,123
act,second,1
act,secret,4
act,sect,96
act,see,9
act,seek,1
act,seen,2
act,sel,3
act,select,2
act,self,2
act,send,3
act,sens,1
act,sent,3
act,seny,2
act,serv,12
act,sery,1
act,sess,1
act,sev,1
act,shar,2
act,short,1
act,show,3
act,sid,1
act,simil,2
act,simpl,1
act,simply,1
act,sint,3
act,sit,1
act,situ,2
act,siz,2
act,smal,4
act,soft,1
act,softw,2
act,sol,3
act,someon,2
act,someth,1
act,sou,2
act,sourc,2
act,spec,2
act,stand,1
act,start,7
act,stat,95
act,step,2
act,stil,1
act,stock,18
act,stop,3
act,stor,4
act,story,1
act,strength,3
act,strong,2
act,stud,1
act,success,7
act,sum,3
act,supply,1
act,support,3
act,system,4
act,tab,1
act,tag,1
act,tak,14
act,talk,1
act,target,4
act,team,6
act,technolog,2
act,tel,2
act,ten,1
act,ter,1
act,term,9
act,thank,1
act,thing,2
act,think,2
act,though,1
act,thought,2
act,three,4
act,tim,15
act,today,3
act,tol,1
act,ton,1
act,took,2
act,top,2
act,tot,1
act,toward,1
act,track,2
act,trad,13
act,transact,1
act,transcrib,1
act,transf,3
act,transfer,1
act,travel,1
act,tri,1
act,trust,1
act,try,1
act,tuesday,3
act,turn,1
act,two,4
act,typ,2
act,uncertainty,30
act,understand,19
act,unit,2
act,unsubscrib,2
act,upd,1
act,upon,1
act,valid,3
act,valu,10
act,vary,1
act,vent,1
act,ver,4
act,via,1
act,video,1
act,view,2
act,virt,2
act,vis,3
act,want,5
act,war,1
act,watch,8
act,way,1
act,web,1
act,websit,1
act,week,2
act,wel,3
act,whit,2
act,whol,1
act,wish,1
act,within,36
act,without,5
act,wor,1
act,word,22
act,work,3
act,world,3
act,writ,5
act,www,5
act,yahoo,1
act,year,2
addit,access,5
addit,account,1
addit,acquir,3
addit,acquisit,3
addit,act,2
addit,addit,84
addit,adv,3
addit,aggress,1
addit,allow,4
addit,americ,1
addit,analys,1
addit,analyst,1
addit,apolog,1
addit,apply,4
addit,apprecy,1
addit,are,1
addit,ask,1
addit,ass,1
addit,assist,2
addit,attempt,2
addit,autom,2
addit,avail,2
addit,back,3
addit,bas,4
addit,benefit,3
addit,block,2
addit,board,1
addit,bring,1
addit,brows,1
addit,build,1
addit,bulk,16
addit,busy,23
addit,buy,1
addit,cal,6
addit,cap,7
addit,capit,4
addit,card,3
addit,ceo,2
addit,challeng,1
addit,chang,2
addit,charg,4
addit,check,2
addit,chin,2
addit,cle,1
addit,click,5
addit,clos,1
addit,col,1
addit,commerc,4
addit,commit,2
addit,common,1
addit,company,27
addit,competit,6
addit,complet,1
addit,comprehend,1
addit,confid,1
addit,consid,1
addit,constitut,1
addit,construct,1
addit,consult,1
addit,consum,1
addit,contact,1
addit,contain,2
addit,continu,1
addit,count,2
addit,cov,1
addit,cre,2
addit,credit,2
addit,cur,5
addit,custom,2
addit,cut,1
addit,describ,1
addit,detail,1
addit,develop,3
